sensitivity_rank,n_removed,removed_cell_ids,removed_conditions,control_condition,treatment_condition,n_control,n_treatment,mean_auc_control,mean_auc_treatment,mean_difference_treatment_minus_control,dunnett_statistic,dunnett_pvalue_adjusted,ci_low_difference,ci_high_difference,significant_dunnett_adjusted_alpha
177,7,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r3__sNA | PSAM/uPSEM__r7__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,8,1288.888888888889,1054.6875,-234.2013888888889,-1.4857589077853248,0.3271583826035379,-622.2259766396346,153.82319886185678,False
178,4,DREADD/CNO__r2__sNA | DREADD/CNO__r5__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,11,10,1299.7727272727273,1516.0,216.22727272727275,1.4090170585774706,0.37417061559807085,-161.35053972078333,593.8050851753288,False
178,4,DREADD/CNO__r2__sNA | DREADD/CNO__r5__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,11,9,1299.7727272727273,1357.2222222222222,57.44949494949492,0.3639216557445732,0.9694745633699889,-330.9606472644617,445.85963716345157,False
178,4,DREADD/CNO__r2__sNA | DREADD/CNO__r5__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,11,10,1299.7727272727273,1022.75,-277.02272727272725,-1.8051827755939442,0.19273222130764944,-654.6005397207833,100.55508517532883,False
179,6,CONTROL/MEDIA__r4__sNA | CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r5__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,12,1253.3333333333333,1506.25,252.91666666666674,1.6830573280194672,0.23482681038942665,-116.20098455901609,622.0343178923496,False
179,6,CONTROL/MEDIA__r4__sNA | CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r5__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,8,1253.3333333333333,1330.3125,76.97916666666674,0.4648728922188119,0.9366366819195205,-329.7686744539718,483.7270077873053,False
179,6,CONTROL/MEDIA__r4__sNA | CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r5__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,9,1253.3333333333333,1028.888888888889,-224.44444444444434,-1.397122047794734,0.3729529884396152,-619.0478119579368,170.15892306904817,False
180,8,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r5__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,7,11,1396.4285714285713,1557.5,161.07142857142867,0.9971447892411264,0.6124111291880108,-234.5354002820073,556.6782574248646,False
180,8,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r5__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,7,7,1396.4285714285713,1316.0714285714287,-80.35714285714266,-0.4499757530962112,0.9367122284976325,-517.7169481268731,357.0026624125879,False
180,8,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r5__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,7,11,1396.4285714285713,1103.8636363636363,-292.56493506493507,-1.8111815553017103,0.18131428233077151,-688.171763918371,103.04189378850089,False
181,5,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1199.1666666666667,1557.5,358.33333333333326,2.2830998704574186,0.0721617957265055,-26.117384847387996,742.7840515140545,False
181,5,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,8,1199.1666666666667,1328.125,128.95833333333326,0.7600222376456292,0.7843058546989934,-286.66649998023286,544.5831666468994,False
181,5,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,11,1199.1666666666667,1103.8636363636363,-95.30303030303048,-0.6072176822485071,0.8725420592639584,-479.75374848375174,289.14768787769077,False
182,4,DREADD/CNO__r5__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1227.5,1538.8636363636363,311.36363636363626,2.022216973824512,0.12507362556464607,-66.39238470375221,689.1196574310247,False
182,4,DREADD/CNO__r5__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,9,1227.5,1357.2222222222222,129.72222222222217,0.8011835054074463,0.7630340060274516,-267.518384258377,526.9628287028213,False
182,4,DREADD/CNO__r5__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,10,1227.5,1063.75,-163.75,-1.039057248466169,0.6024959850781941,-550.3956142847728,222.89561428477276,False
183,7,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r5__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1259.1666666666667,1515.909090909091,256.74242424242425,1.6771424482792805,0.23863999867316754,-120.08453369230403,633.5693821771525,False
183,7,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r5__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,8,1259.1666666666667,1330.3125,71.14583333333326,0.42989359252178755,0.9491246617980471,-336.237048719333,478.52871538599953,False
183,7,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r5__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,9,1259.1666666666667,1028.888888888889,-230.27777777777783,-1.4342603765714204,0.35428471910369885,-625.4972254887623,164.9416699332067,False
184,4,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r11__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1298.5,1515.909090909091,217.409090909091,1.3880383580511568,0.3801388766652922,-166.87064908531522,601.6888309034972,False
184,4,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r11__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,9,1298.5,1357.2222222222222,58.72222222222217,0.3565200913067193,0.9699965866399347,-345.37859539612407,462.8230398405684,False
184,4,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r11__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,10,1298.5,1022.75,-275.75,-1.7200362345124778,0.22102564388765644,-669.0728534849072,117.57285348490723,False
185,7,DREADD/CNO__r7__sNA | DREADD/CNO__r8__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,10,1381.111111111111,1509.0,127.88888888888891,0.7920713500900137,0.767222156508897,-269.5258291129097,525.3036068906875,False
185,7,DREADD/CNO__r7__sNA | DREADD/CNO__r8__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,8,1381.111111111111,1330.3125,-50.798611111111086,-0.2974956790399547,0.9817941947837857,-471.08624659640356,369.4890243741814,False
185,7,DREADD/CNO__r7__sNA | DREADD/CNO__r8__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,10,1381.111111111111,1022.75,-358.3611111111111,-2.2194857705280766,0.08429111927707988,-755.7758291129097,39.05360689068755,False
186,5,DREADD/CNO__r3__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,11,9,1299.7727272727273,1643.888888888889,344.11616161616166,2.0572641157077505,0.11953294613230914,-67.81221805959677,756.04454129192,False
186,5,DREADD/CNO__r3__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,11,8,1299.7727272727273,1366.25,66.47727272727275,0.3844325133253771,0.9648492124508001,-359.3757923592412,492.3303378137867,False
186,5,DREADD/CNO__r3__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,11,11,1299.7727272727273,1114.7727272727273,-185.0,-1.165830611644522,0.5266485524657325,-575.7895737914027,205.7895737914028,False
187,7,DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | DREADD/CNO__r11__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r5__sNA | LMO7/hCTZ__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ,EYFP_Control_Media,DREADD_CNO,9,9,1135.2777777777778,1615.8333333333333,480.55555555555543,2.8506359208996424,0.020042581507951684,65.45258256722508,895.6585285438857,True
187,7,DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | DREADD/CNO__r11__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r5__sNA | LMO7/hCTZ__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ,EYFP_Control_Media,LMO7_hCTZ,9,7,1135.2777777777778,1318.5714285714287,183.29365079365084,1.0170670835687414,0.6173046804297004,-260.4700935359521,627.0573951232539,False
187,7,DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | DREADD/CNO__r11__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r5__sNA | LMO7/hCTZ__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ,EYFP_Control_Media,PSAM_uPSEM,9,12,1135.2777777777778,1181.4583333333333,46.18055555555543,0.2928554278299247,0.9827079508372105,-342.1127207328471,434.47383184395795,False
188,6,DREADD/CNO__r2__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,11,11,1299.7727272727273,1482.5,182.72727272727275,1.2119573924634262,0.4986475578418358,-189.38054047619443,554.83508593074,False
188,6,DREADD/CNO__r2__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,11,8,1299.7727272727273,1330.3125,30.539772727272748,0.1858801316590412,0.9957310549555701,-374.95531573668313,436.03486119122863,False
188,6,DREADD/CNO__r2__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,11,8,1299.7727272727273,962.8125,-336.96022727272725,-2.0509062712631496,0.12215462918694542,-742.4553157366831,68.53486119122863,False
189,7,CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r2__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,12,1203.0555555555557,1506.25,303.19444444444434,1.9949041713556561,0.13355473940803486,-71.1670605789248,677.5559494678134,False
189,7,CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r2__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,6,1203.0555555555557,1404.1666666666667,201.1111111111111,1.107097537062847,0.5571847612422293,-246.33646992630116,648.5586921485233,False
189,7,CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r2__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,10,1203.0555555555557,1063.75,-139.30555555555566,-0.8796531447284511,0.7116924344210088,-529.3813132103169,250.77020209920556,False
190,8,DREADD/CNO__r1__sNA | DREADD/CNO__r5__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r6__sNA | LMO7/hCTZ__r1__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,10,1385.8333333333333,1502.0,116.16666666666674,0.7181440053693505,0.8150815325596856,-282.9622164751156,515.2955498084491,False
190,8,DREADD/CNO__r1__sNA | DREADD/CNO__r5__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r6__sNA | LMO7/hCTZ__r1__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,7,1385.8333333333333,1376.0714285714287,-9.761904761904589,-0.055021244258309614,0.9998784729995908,-447.53324667353047,428.0094371497213,False
190,8,DREADD/CNO__r1__sNA | DREADD/CNO__r5__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r6__sNA | LMO7/hCTZ__r1__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,10,1385.8333333333333,1022.75,-363.08333333333326,-2.244586392678807,0.08089757348810112,-762.2122164751156,36.045549808449096,False
191,3,CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,12,1227.5,1506.25,278.75,1.9329652559482924,0.14817748287581312,-74.44922160333886,631.9492216033389,False
191,3,CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,8,1227.5,1447.8125,220.3125,1.379042875158992,0.38404252205209843,-170.96986919905254,611.5948691990525,False
191,3,CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,11,1227.5,1103.8636363636363,-123.63636363636374,-0.8401615605793713,0.7364320812566743,-484.0592208677108,236.7864935949833,False
192,6,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r6__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r6__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1339.0,1557.5,218.5,1.421935056968126,0.36677208766365854,-160.34992127933367,597.3499212793337,False
192,6,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r6__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r6__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,6,1339.0,1492.9166666666667,153.91666666666674,0.8475062475325635,0.7382103253882791,-293.8360841796054,601.6694175129389,False
192,6,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r6__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r6__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,11,1339.0,1103.8636363636363,-235.13636363636374,-1.5301997190963428,0.30985645452095834,-613.9862849156974,143.71355764296993,False
193,4,DREADD/CNO__r9__sNA | DREADD/CNO__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,11,10,1299.7727272727273,1523.5,223.72727272727275,1.4299030717023722,0.362528113993954,-161.2406785627865,608.6952240173321,False
193,4,DREADD/CNO__r9__sNA | DREADD/CNO__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,11,9,1299.7727272727273,1357.2222222222222,57.44949494949492,0.3569355376675967,0.9710920243880989,-338.56280179783545,453.4617916968253,False
193,4,DREADD/CNO__r9__sNA | DREADD/CNO__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,11,10,1299.7727272727273,1022.75,-277.02272727272725,-1.7705291081857182,0.205296227046607,-661.9906785627866,107.94522401733201,False
194,8,DREADD/CNO__r2__sNA | DREADD/CNO__r4__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | DREADD/CNO__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,11,7,1299.7727272727273,1601.7857142857142,302.01298701298697,1.7181450221870456,0.23154626965880587,-133.9569476463957,737.9829216723697,False
194,8,DREADD/CNO__r2__sNA | DREADD/CNO__r4__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | DREADD/CNO__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,11,9,1299.7727272727273,1357.2222222222222,57.44949494949492,0.35157169599701316,0.9734454806222913,-347.8378573840365,462.73684728302635,False
194,8,DREADD/CNO__r2__sNA | DREADD/CNO__r4__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | DREADD/CNO__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,11,9,1299.7727272727273,1023.0555555555555,-276.7171717171717,-1.6934165471363836,0.24177099475015407,-682.0045240507031,128.57018061635972,False
195,5,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1173.3333333333333,1535.0,361.66666666666674,2.26148293338397,0.07550571738498035,-30.234772456431017,753.5681057897646,False
195,5,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,9,1173.3333333333333,1357.2222222222222,183.8888888888889,1.0963367627171552,0.5573454063202091,-227.14080807403207,594.9185858518099,False
