radius_um,analysis_group,condition,replicate,sample_id,intersections,source_condition
185.0,Group I (Activation),DREADD_CNO,8,,8.0,DREADD/CNO
190.0,Group I (Activation),DREADD_CNO,8,,8.0,DREADD/CNO
195.0,Group I (Activation),DREADD_CNO,8,,8.0,DREADD/CNO
200.0,Group I (Activation),DREADD_CNO,8,,7.0,DREADD/CNO
205.0,Group I (Activation),DREADD_CNO,8,,6.0,DREADD/CNO
210.0,Group I (Activation),DREADD_CNO,8,,6.0,DREADD/CNO
215.0,Group I (Activation),DREADD_CNO,8,,4.0,DREADD/CNO
220.0,Group I (Activation),DREADD_CNO,8,,6.0,DREADD/CNO
225.0,Group I (Activation),DREADD_CNO,8,,7.0,DREADD/CNO
230.0,Group I (Activation),DREADD_CNO,8,,6.0,DREADD/CNO
235.0,Group I (Activation),DREADD_CNO,8,,5.0,DREADD/CNO
240.0,Group I (Activation),DREADD_CNO,8,,5.0,DREADD/CNO
245.0,Group I (Activation),DREADD_CNO,8,,4.0,DREADD/CNO
250.0,Group I (Activation),DREADD_CNO,8,,2.0,DREADD/CNO
255.0,Group I (Activation),DREADD_CNO,8,,2.0,DREADD/CNO
260.0,Group I (Activation),DREADD_CNO,8,,2.0,DREADD/CNO
265.0,Group I (Activation),DREADD_CNO,8,,1.0,DREADD/CNO
10.0,Group I (Activation),DREADD_CNO,9,,2.0,DREADD/CNO
15.0,Group I (Activation),DREADD_CNO,9,,4.0,DREADD/CNO
20.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
25.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
30.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
35.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
40.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
45.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
50.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
55.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
60.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
65.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
70.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
75.0,Group I (Activation),DREADD_CNO,9,,6.0,DREADD/CNO
80.0,Group I (Activation),DREADD_CNO,9,,5.0,DREADD/CNO
85.0,Group I (Activation),DREADD_CNO,9,,7.0,DREADD/CNO
90.0,Group I (Activation),DREADD_CNO,9,,7.0,DREADD/CNO
95.0,Group I (Activation),DREADD_CNO,9,,9.0,DREADD/CNO
100.0,Group I (Activation),DREADD_CNO,9,,9.0,DREADD/CNO
105.0,Group I (Activation),DREADD_CNO,9,,9.0,DREADD/CNO
110.0,Group I (Activation),DREADD_CNO,9,,9.0,DREADD/CNO
115.0,Group I (Activation),DREADD_CNO,9,,9.0,DREADD/CNO
120.0,Group I (Activation),DREADD_CNO,9,,9.0,DREADD/CNO
125.0,Group I (Activation),DREADD_CNO,9,,9.0,DREADD/CNO
130.0,Group I (Activation),DREADD_CNO,9,,10.0,DREADD/CNO
135.0,Group I (Activation),DREADD_CNO,9,,10.0,DREADD/CNO
140.0,Group I (Activation),DREADD_CNO,9,,8.0,DREADD/CNO
145.0,Group I (Activation),DREADD_CNO,9,,9.0,DREADD/CNO
150.0,Group I (Activation),DREADD_CNO,9,,8.0,DREADD/CNO
155.0,Group I (Activation),DREADD_CNO,9,,10.0,DREADD/CNO
160.0,Group I (Activation),DREADD_CNO,9,,8.0,DREADD/CNO
165.0,Group I (Activation),DREADD_CNO,9,,8.0,DREADD/CNO
170.0,Group I (Activation),DREADD_CNO,9,,6.0,DREADD/CNO
175.0,Group I (Activation),DREADD_CNO,9,,6.0,DREADD/CNO
180.0,Group I (Activation),DREADD_CNO,9,,6.0,DREADD/CNO
185.0,Group I (Activation),DREADD_CNO,9,,4.0,DREADD/CNO
190.0,Group I (Activation),DREADD_CNO,9,,4.0,DREADD/CNO
195.0,Group I (Activation),DREADD_CNO,9,,4.0,DREADD/CNO
200.0,Group I (Activation),DREADD_CNO,9,,4.0,DREADD/CNO
205.0,Group I (Activation),DREADD_CNO,9,,4.0,DREADD/CNO
210.0,Group I (Activation),DREADD_CNO,9,,4.0,DREADD/CNO
215.0,Group I (Activation),DREADD_CNO,9,,3.0,DREADD/CNO
220.0,Group I (Activation),DREADD_CNO,9,,3.0,DREADD/CNO
225.0,Group I (Activation),DREADD_CNO,9,,3.0,DREADD/CNO
230.0,Group I (Activation),DREADD_CNO,9,,3.0,DREADD/CNO
235.0,Group I (Activation),DREADD_CNO,9,,3.0,DREADD/CNO
240.0,Group I (Activation),DREADD_CNO,9,,2.0,DREADD/CNO
245.0,Group I (Activation),DREADD_CNO,9,,2.0,DREADD/CNO
250.0,Group I (Activation),DREADD_CNO,9,,2.0,DREADD/CNO
255.0,Group I (Activation),DREADD_CNO,9,,2.0,DREADD/CNO
260.0,Group I (Activation),DREADD_CNO,9,,2.0,DREADD/CNO
265.0,Group I (Activation),DREADD_CNO,9,,2.0,DREADD/CNO
270.0,Group I (Activation),DREADD_CNO,9,,2.0,DREADD/CNO
275.0,Group I (Activation),DREADD_CNO,9,,2.0,DREADD/CNO
280.0,Group I (Activation),DREADD_CNO,9,,1.0,DREADD/CNO
285.0,Group I (Activation),DREADD_CNO,9,,1.0,DREADD/CNO
15.0,Group I (Activation),DREADD_CNO,10,,2.0,DREADD/CNO
20.0,Group I (Activation),DREADD_CNO,10,,4.0,DREADD/CNO
25.0,Group I (Activation),DREADD_CNO,10,,6.0,DREADD/CNO
30.0,Group I (Activation),DREADD_CNO,10,,6.0,DREADD/CNO
35.0,Group I (Activation),DREADD_CNO,10,,6.0,DREADD/CNO
40.0,Group I (Activation),DREADD_CNO,10,,6.0,DREADD/CNO
45.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
50.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
55.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
60.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
65.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
70.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
75.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
80.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
85.0,Group I (Activation),DREADD_CNO,10,,6.0,DREADD/CNO
90.0,Group I (Activation),DREADD_CNO,10,,6.0,DREADD/CNO
95.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
100.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
105.0,Group I (Activation),DREADD_CNO,10,,8.0,DREADD/CNO
110.0,Group I (Activation),DREADD_CNO,10,,8.0,DREADD/CNO
115.0,Group I (Activation),DREADD_CNO,10,,8.0,DREADD/CNO
120.0,Group I (Activation),DREADD_CNO,10,,10.0,DREADD/CNO
125.0,Group I (Activation),DREADD_CNO,10,,8.0,DREADD/CNO
130.0,Group I (Activation),DREADD_CNO,10,,8.0,DREADD/CNO
135.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
140.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
145.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
150.0,Group I (Activation),DREADD_CNO,10,,7.0,DREADD/CNO
155.0,Group I (Activation),DREADD_CNO,10,,6.0,DREADD/CNO
160.0,Group I (Activation),DREADD_CNO,10,,6.0,DREADD/CNO
165.0,Group I (Activation),DREADD_CNO,10,,6.0,DREADD/CNO
170.0,Group I (Activation),DREADD_CNO,10,,6.0,DREADD/CNO
175.0,Group I (Activation),DREADD_CNO,10,,6.0,DREADD/CNO
180.0,Group I (Activation),DREADD_CNO,10,,5.0,DREADD/CNO
185.0,Group I (Activation),DREADD_CNO,10,,4.0,DREADD/CNO
190.0,Group I (Activation),DREADD_CNO,10,,4.0,DREADD/CNO
195.0,Group I (Activation),DREADD_CNO,10,,4.0,DREADD/CNO
200.0,Group I (Activation),DREADD_CNO,10,,4.0,DREADD/CNO
205.0,Group I (Activation),DREADD_CNO,10,,4.0,DREADD/CNO
210.0,Group I (Activation),DREADD_CNO,10,,4.0,DREADD/CNO
215.0,Group I (Activation),DREADD_CNO,10,,4.0,DREADD/CNO
220.0,Group I (Activation),DREADD_CNO,10,,3.0,DREADD/CNO
225.0,Group I (Activation),DREADD_CNO,10,,2.0,DREADD/CNO
230.0,Group I (Activation),DREADD_CNO,10,,2.0,DREADD/CNO
235.0,Group I (Activation),DREADD_CNO,10,,2.0,DREADD/CNO
240.0,Group I (Activation),DREADD_CNO,10,,2.0,DREADD/CNO
245.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
250.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
255.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
260.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
265.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
270.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
275.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
280.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
285.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
290.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
295.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
300.0,Group I (Activation),DREADD_CNO,10,,1.0,DREADD/CNO
15.0,Group I (Activation),DREADD_CNO,11,,3.0,DREADD/CNO
20.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
25.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
30.0,Group I (Activation),DREADD_CNO,11,,8.0,DREADD/CNO
35.0,Group I (Activation),DREADD_CNO,11,,9.0,DREADD/CNO
40.0,Group I (Activation),DREADD_CNO,11,,9.0,DREADD/CNO
45.0,Group I (Activation),DREADD_CNO,11,,9.0,DREADD/CNO
50.0,Group I (Activation),DREADD_CNO,11,,9.0,DREADD/CNO
55.0,Group I (Activation),DREADD_CNO,11,,10.0,DREADD/CNO
60.0,Group I (Activation),DREADD_CNO,11,,12.0,DREADD/CNO
65.0,Group I (Activation),DREADD_CNO,11,,10.0,DREADD/CNO
70.0,Group I (Activation),DREADD_CNO,11,,10.0,DREADD/CNO
75.0,Group I (Activation),DREADD_CNO,11,,10.0,DREADD/CNO
80.0,Group I (Activation),DREADD_CNO,11,,10.0,DREADD/CNO
85.0,Group I (Activation),DREADD_CNO,11,,10.0,DREADD/CNO
90.0,Group I (Activation),DREADD_CNO,11,,9.0,DREADD/CNO
95.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
100.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
105.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
110.0,Group I (Activation),DREADD_CNO,11,,5.0,DREADD/CNO
115.0,Group I (Activation),DREADD_CNO,11,,6.0,DREADD/CNO
120.0,Group I (Activation),DREADD_CNO,11,,6.0,DREADD/CNO
125.0,Group I (Activation),DREADD_CNO,11,,6.0,DREADD/CNO
130.0,Group I (Activation),DREADD_CNO,11,,6.0,DREADD/CNO
135.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
140.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
145.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
150.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
155.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
160.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
165.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
170.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
175.0,Group I (Activation),DREADD_CNO,11,,7.0,DREADD/CNO
180.0,Group I (Activation),DREADD_CNO,11,,4.0,DREADD/CNO
185.0,Group I (Activation),DREADD_CNO,11,,4.0,DREADD/CNO
190.0,Group I (Activation),DREADD_CNO,11,,4.0,DREADD/CNO
195.0,Group I (Activation),DREADD_CNO,11,,3.0,DREADD/CNO
200.0,Group I (Activation),DREADD_CNO,11,,3.0,DREADD/CNO
205.0,Group I (Activation),DREADD_CNO,11,,3.0,DREADD/CNO
210.0,Group I (Activation),DREADD_CNO,11,,2.0,DREADD/CNO
215.0,Group I (Activation),DREADD_CNO,11,,2.0,DREADD/CNO
220.0,Group I (Activation),DREADD_CNO,11,,1.0,DREADD/CNO
225.0,Group I (Activation),DREADD_CNO,11,,1.0,DREADD/CNO
15.0,Group I (Activation),DREADD_CNO,12,,3.0,DREADD/CNO
20.0,Group I (Activation),DREADD_CNO,12,,4.0,DREADD/CNO
25.0,Group I (Activation),DREADD_CNO,12,,4.0,DREADD/CNO
30.0,Group I (Activation),DREADD_CNO,12,,4.0,DREADD/CNO
35.0,Group I (Activation),DREADD_CNO,12,,4.0,DREADD/CNO
40.0,Group I (Activation),DREADD_CNO,12,,4.0,DREADD/CNO
45.0,Group I (Activation),DREADD_CNO,12,,4.0,DREADD/CNO
50.0,Group I (Activation),DREADD_CNO,12,,4.0,DREADD/CNO
55.0,Group I (Activation),DREADD_CNO,12,,5.0,DREADD/CNO
60.0,Group I (Activation),DREADD_CNO,12,,7.0,DREADD/CNO
65.0,Group I (Activation),DREADD_CNO,12,,7.0,DREADD/CNO
70.0,Group I (Activation),DREADD_CNO,12,,7.0,DREADD/CNO
75.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
80.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
85.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
90.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
95.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
100.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
105.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
110.0,Group I (Activation),DREADD_CNO,12,,8.0,DREADD/CNO
115.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
120.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
125.0,Group I (Activation),DREADD_CNO,12,,10.0,DREADD/CNO
130.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
135.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
140.0,Group I (Activation),DREADD_CNO,12,,10.0,DREADD/CNO
145.0,Group I (Activation),DREADD_CNO,12,,11.0,DREADD/CNO
150.0,Group I (Activation),DREADD_CNO,12,,11.0,DREADD/CNO
155.0,Group I (Activation),DREADD_CNO,12,,11.0,DREADD/CNO
160.0,Group I (Activation),DREADD_CNO,12,,11.0,DREADD/CNO
165.0,Group I (Activation),DREADD_CNO,12,,10.0,DREADD/CNO
170.0,Group I (Activation),DREADD_CNO,12,,10.0,DREADD/CNO
175.0,Group I (Activation),DREADD_CNO,12,,10.0,DREADD/CNO
180.0,Group I (Activation),DREADD_CNO,12,,8.0,DREADD/CNO
185.0,Group I (Activation),DREADD_CNO,12,,7.0,DREADD/CNO
190.0,Group I (Activation),DREADD_CNO,12,,7.0,DREADD/CNO
195.0,Group I (Activation),DREADD_CNO,12,,6.0,DREADD/CNO
200.0,Group I (Activation),DREADD_CNO,12,,5.0,DREADD/CNO
205.0,Group I (Activation),DREADD_CNO,12,,4.0,DREADD/CNO
210.0,Group I (Activation),DREADD_CNO,12,,3.0,DREADD/CNO
215.0,Group I (Activation),DREADD_CNO,12,,3.0,DREADD/CNO
220.0,Group I (Activation),DREADD_CNO,12,,3.0,DREADD/CNO
225.0,Group I (Activation),DREADD_CNO,12,,3.0,DREADD/CNO
230.0,Group I (Activation),DREADD_CNO,12,,3.0,DREADD/CNO
235.0,Group I (Activation),DREADD_CNO,12,,3.0,DREADD/CNO
240.0,Group I (Activation),DREADD_CNO,12,,9.0,DREADD/CNO
245.0,Group I (Activation),DREADD_CNO,12,,2.0,DREADD/CNO
250.0,Group I (Activation),DREADD_CNO,12,,1.0,DREADD/CNO
255.0,Group I (Activation),DREADD_CNO,12,,1.0,DREADD/CNO
260.0,Group I (Activation),DREADD_CNO,12,,1.0,DREADD/CNO
265.0,Group I (Activation),DREADD_CNO,12,,1.0,DREADD/CNO
270.0,Group I (Activation),DREADD_CNO,12,,1.0,DREADD/CNO
275.0,Group I (Activation),DREADD_CNO,12,,1.0,DREADD/CNO
280.0,Group I (Activation),DREADD_CNO,12,,1.0,DREADD/CNO
285.0,Group I (Activation),DREADD_CNO,12,,1.0,DREADD/CNO
290.0,Group I (Activation),DREADD_CNO,12,,1.0,DREADD/CNO
295.0,Group I (Activation),DREADD_CNO,12,,1.0,DREADD/CNO
10.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
10.0,Group I (Activation),EYFP_Vehicle,1,,4.0,CONTROL/MEDIA
15.0,Group I (Activation),EYFP_Vehicle,1,371.1,7.0,CONTROL
15.0,Group I (Activation),EYFP_Vehicle,1,,7.0,CONTROL/MEDIA
20.0,Group I (Activation),EYFP_Vehicle,1,371.1,9.0,CONTROL
20.0,Group I (Activation),EYFP_Vehicle,1,,8.0,CONTROL/MEDIA
25.0,Group I (Activation),EYFP_Vehicle,1,371.1,12.0,CONTROL
25.0,Group I (Activation),EYFP_Vehicle,1,,8.0,CONTROL/MEDIA
30.0,Group I (Activation),EYFP_Vehicle,1,371.1,13.0,CONTROL
30.0,Group I (Activation),EYFP_Vehicle,1,,8.0,CONTROL/MEDIA
35.0,Group I (Activation),EYFP_Vehicle,1,371.1,14.0,CONTROL
35.0,Group I (Activation),EYFP_Vehicle,1,,8.0,CONTROL/MEDIA
40.0,Group I (Activation),EYFP_Vehicle,1,371.1,14.0,CONTROL
40.0,Group I (Activation),EYFP_Vehicle,1,,9.0,CONTROL/MEDIA
45.0,Group I (Activation),EYFP_Vehicle,1,371.1,15.0,CONTROL
45.0,Group I (Activation),EYFP_Vehicle,1,,9.0,CONTROL/MEDIA
50.0,Group I (Activation),EYFP_Vehicle,1,371.1,12.0,CONTROL
50.0,Group I (Activation),EYFP_Vehicle,1,,9.0,CONTROL/MEDIA
55.0,Group I (Activation),EYFP_Vehicle,1,371.1,13.0,CONTROL
55.0,Group I (Activation),EYFP_Vehicle,1,,9.0,CONTROL/MEDIA
60.0,Group I (Activation),EYFP_Vehicle,1,371.1,10.0,CONTROL
60.0,Group I (Activation),EYFP_Vehicle,1,,10.0,CONTROL/MEDIA
65.0,Group I (Activation),EYFP_Vehicle,1,371.1,11.0,CONTROL
65.0,Group I (Activation),EYFP_Vehicle,1,,10.0,CONTROL/MEDIA
70.0,Group I (Activation),EYFP_Vehicle,1,371.1,10.0,CONTROL
70.0,Group I (Activation),EYFP_Vehicle,1,,10.0,CONTROL/MEDIA
75.0,Group I (Activation),EYFP_Vehicle,1,371.1,10.0,CONTROL
75.0,Group I (Activation),EYFP_Vehicle,1,,10.0,CONTROL/MEDIA
80.0,Group I (Activation),EYFP_Vehicle,1,371.1,9.0,CONTROL
80.0,Group I (Activation),EYFP_Vehicle,1,,10.0,CONTROL/MEDIA
85.0,Group I (Activation),EYFP_Vehicle,1,371.1,9.0,CONTROL
85.0,Group I (Activation),EYFP_Vehicle,1,,9.0,CONTROL/MEDIA
90.0,Group I (Activation),EYFP_Vehicle,1,371.1,6.0,CONTROL
90.0,Group I (Activation),EYFP_Vehicle,1,,7.0,CONTROL/MEDIA
95.0,Group I (Activation),EYFP_Vehicle,1,371.1,5.0,CONTROL
95.0,Group I (Activation),EYFP_Vehicle,1,,7.0,CONTROL/MEDIA
100.0,Group I (Activation),EYFP_Vehicle,1,371.1,6.0,CONTROL
100.0,Group I (Activation),EYFP_Vehicle,1,,7.0,CONTROL/MEDIA
105.0,Group I (Activation),EYFP_Vehicle,1,371.1,9.0,CONTROL
105.0,Group I (Activation),EYFP_Vehicle,1,,7.0,CONTROL/MEDIA
110.0,Group I (Activation),EYFP_Vehicle,1,371.1,6.0,CONTROL
110.0,Group I (Activation),EYFP_Vehicle,1,,8.0,CONTROL/MEDIA
115.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
115.0,Group I (Activation),EYFP_Vehicle,1,,8.0,CONTROL/MEDIA
120.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
120.0,Group I (Activation),EYFP_Vehicle,1,,8.0,CONTROL/MEDIA
125.0,Group I (Activation),EYFP_Vehicle,1,371.1,9.0,CONTROL
125.0,Group I (Activation),EYFP_Vehicle,1,,7.0,CONTROL/MEDIA
130.0,Group I (Activation),EYFP_Vehicle,1,371.1,5.0,CONTROL
130.0,Group I (Activation),EYFP_Vehicle,1,,6.0,CONTROL/MEDIA
135.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
135.0,Group I (Activation),EYFP_Vehicle,1,,6.0,CONTROL/MEDIA
140.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
140.0,Group I (Activation),EYFP_Vehicle,1,,6.0,CONTROL/MEDIA
145.0,Group I (Activation),EYFP_Vehicle,1,371.1,5.0,CONTROL
145.0,Group I (Activation),EYFP_Vehicle,1,,5.0,CONTROL/MEDIA
150.0,Group I (Activation),EYFP_Vehicle,1,371.1,5.0,CONTROL
150.0,Group I (Activation),EYFP_Vehicle,1,,4.0,CONTROL/MEDIA
155.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
155.0,Group I (Activation),EYFP_Vehicle,1,,4.0,CONTROL/MEDIA
160.0,Group I (Activation),EYFP_Vehicle,1,371.1,3.0,CONTROL
160.0,Group I (Activation),EYFP_Vehicle,1,,4.0,CONTROL/MEDIA
165.0,Group I (Activation),EYFP_Vehicle,1,371.1,3.0,CONTROL
165.0,Group I (Activation),EYFP_Vehicle,1,,4.0,CONTROL/MEDIA
170.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
170.0,Group I (Activation),EYFP_Vehicle,1,,3.0,CONTROL/MEDIA
175.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
175.0,Group I (Activation),EYFP_Vehicle,1,,3.0,CONTROL/MEDIA
180.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
180.0,Group I (Activation),EYFP_Vehicle,1,,3.0,CONTROL/MEDIA
185.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
185.0,Group I (Activation),EYFP_Vehicle,1,,3.0,CONTROL/MEDIA
190.0,Group I (Activation),EYFP_Vehicle,1,371.1,3.0,CONTROL
190.0,Group I (Activation),EYFP_Vehicle,1,,3.0,CONTROL/MEDIA
195.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
195.0,Group I (Activation),EYFP_Vehicle,1,,2.0,CONTROL/MEDIA
200.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
200.0,Group I (Activation),EYFP_Vehicle,1,,2.0,CONTROL/MEDIA
205.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
205.0,Group I (Activation),EYFP_Vehicle,1,,2.0,CONTROL/MEDIA
210.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
210.0,Group I (Activation),EYFP_Vehicle,1,,2.0,CONTROL/MEDIA
215.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
215.0,Group I (Activation),EYFP_Vehicle,1,,2.0,CONTROL/MEDIA
220.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
220.0,Group I (Activation),EYFP_Vehicle,1,,3.0,CONTROL/MEDIA
225.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
225.0,Group I (Activation),EYFP_Vehicle,1,,3.0,CONTROL/MEDIA
230.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
230.0,Group I (Activation),EYFP_Vehicle,1,,2.0,CONTROL/MEDIA
235.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
235.0,Group I (Activation),EYFP_Vehicle,1,,2.0,CONTROL/MEDIA
240.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
240.0,Group I (Activation),EYFP_Vehicle,1,,1.0,CONTROL/MEDIA
245.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
245.0,Group I (Activation),EYFP_Vehicle,1,,1.0,CONTROL/MEDIA
250.0,Group I (Activation),EYFP_Vehicle,1,371.1,2.0,CONTROL
250.0,Group I (Activation),EYFP_Vehicle,1,,1.0,CONTROL/MEDIA
255.0,Group I (Activation),EYFP_Vehicle,1,371.1,3.0,CONTROL
255.0,Group I (Activation),EYFP_Vehicle,1,,1.0,CONTROL/MEDIA
260.0,Group I (Activation),EYFP_Vehicle,1,371.1,3.0,CONTROL
260.0,Group I (Activation),EYFP_Vehicle,1,,1.0,CONTROL/MEDIA
265.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
270.0,Group I (Activation),EYFP_Vehicle,1,371.1,4.0,CONTROL
275.0,Group I (Activation),EYFP_Vehicle,1,371.1,3.0,CONTROL
280.0,Group I (Activation),EYFP_Vehicle,1,371.1,3.0,CONTROL
285.0,Group I (Activation),EYFP_Vehicle,1,371.1,3.0,CONTROL
290.0,Group I (Activation),EYFP_Vehicle,1,371.1,3.0,CONTROL
295.0,Group I (Activation),EYFP_Vehicle,1,371.1,3.0,CONTROL
300.0,Group I (Activation),EYFP_Vehicle,1,371.1,1.0,CONTROL
305.0,Group I (Activation),EYFP_Vehicle,1,371.1,1.0,CONTROL
310.0,Group I (Activation),EYFP_Vehicle,1,371.1,1.0,CONTROL
315.0,Group I (Activation),EYFP_Vehicle,1,371.1,1.0,CONTROL
320.0,Group I (Activation),EYFP_Vehicle,1,371.1,1.0,CONTROL
325.0,Group I (Activation),EYFP_Vehicle,1,371.1,1.0,CONTROL
330.0,Group I (Activation),EYFP_Vehicle,1,371.1,1.0,CONTROL
335.0,Group I (Activation),EYFP_Vehicle,1,371.1,1.0,CONTROL
340.0,Group I (Activation),EYFP_Vehicle,1,371.1,1.0,CONTROL
10.0,Group I (Activation),EYFP_Vehicle,2,371.2,3.0,CONTROL
10.0,Group I (Activation),EYFP_Vehicle,2,,2.0,CONTROL/MEDIA
15.0,Group I (Activation),EYFP_Vehicle,2,371.2,5.0,CONTROL
15.0,Group I (Activation),EYFP_Vehicle,2,,3.0,CONTROL/MEDIA
20.0,Group I (Activation),EYFP_Vehicle,2,371.2,6.0,CONTROL
20.0,Group I (Activation),EYFP_Vehicle,2,,3.0,CONTROL/MEDIA
25.0,Group I (Activation),EYFP_Vehicle,2,371.2,6.0,CONTROL
25.0,Group I (Activation),EYFP_Vehicle,2,,3.0,CONTROL/MEDIA
30.0,Group I (Activation),EYFP_Vehicle,2,371.2,6.0,CONTROL
30.0,Group I (Activation),EYFP_Vehicle,2,,3.0,CONTROL/MEDIA
35.0,Group I (Activation),EYFP_Vehicle,2,371.2,6.0,CONTROL
35.0,Group I (Activation),EYFP_Vehicle,2,,3.0,CONTROL/MEDIA
40.0,Group I (Activation),EYFP_Vehicle,2,371.2,8.0,CONTROL
40.0,Group I (Activation),EYFP_Vehicle,2,,3.0,CONTROL/MEDIA
45.0,Group I (Activation),EYFP_Vehicle,2,371.2,10.0,CONTROL
45.0,Group I (Activation),EYFP_Vehicle,2,,4.0,CONTROL/MEDIA
