radius_um,condition,replicate,sample_id,intersections
165.0,PSAM,6,,4.0
170.0,PSAM,6,,4.0
175.0,PSAM,6,,3.0
180.0,PSAM,6,,3.0
185.0,PSAM,6,,3.0
190.0,PSAM,6,,3.0
195.0,PSAM,6,,3.0
200.0,PSAM,6,,2.0
205.0,PSAM,6,,2.0
210.0,PSAM,6,,2.0
215.0,PSAM,6,,2.0
220.0,PSAM,6,,2.0
225.0,PSAM,6,,2.0
230.0,PSAM,6,,1.0
235.0,PSAM,6,,1.0
240.0,PSAM,6,,1.0
245.0,PSAM,6,,1.0
250.0,PSAM,6,,1.0
255.0,PSAM,6,,1.0
260.0,PSAM,6,,1.0
265.0,PSAM,6,,1.0
270.0,PSAM,6,,1.0
10.0,PSAM,7,,2.0
15.0,PSAM,7,,3.0
20.0,PSAM,7,,6.0
25.0,PSAM,7,,7.0
30.0,PSAM,7,,8.0
35.0,PSAM,7,,8.0
40.0,PSAM,7,,8.0
45.0,PSAM,7,,8.0
50.0,PSAM,7,,8.0
55.0,PSAM,7,,8.0
60.0,PSAM,7,,8.0
65.0,PSAM,7,,6.0
70.0,PSAM,7,,6.0
75.0,PSAM,7,,6.0
80.0,PSAM,7,,6.0
85.0,PSAM,7,,5.0
90.0,PSAM,7,,4.0
95.0,PSAM,7,,4.0
100.0,PSAM,7,,3.0
105.0,PSAM,7,,3.0
110.0,PSAM,7,,3.0
115.0,PSAM,7,,3.0
120.0,PSAM,7,,3.0
125.0,PSAM,7,,2.0
130.0,PSAM,7,,2.0
135.0,PSAM,7,,2.0
140.0,PSAM,7,,2.0
145.0,PSAM,7,,2.0
150.0,PSAM,7,,2.0
155.0,PSAM,7,,1.0
160.0,PSAM,7,,1.0
10.0,PSAM,8,,1.0
15.0,PSAM,8,,4.0
20.0,PSAM,8,,5.0
25.0,PSAM,8,,6.0
30.0,PSAM,8,,7.0
35.0,PSAM,8,,7.0
40.0,PSAM,8,,7.0
45.0,PSAM,8,,7.0
50.0,PSAM,8,,8.0
55.0,PSAM,8,,8.0
60.0,PSAM,8,,7.0
65.0,PSAM,8,,9.0
70.0,PSAM,8,,8.0
75.0,PSAM,8,,8.0
80.0,PSAM,8,,8.0
85.0,PSAM,8,,8.0
90.0,PSAM,8,,9.0
95.0,PSAM,8,,9.0
100.0,PSAM,8,,9.0
105.0,PSAM,8,,8.0
110.0,PSAM,8,,9.0
115.0,PSAM,8,,8.0
120.0,PSAM,8,,8.0
125.0,PSAM,8,,7.0
130.0,PSAM,8,,8.0
135.0,PSAM,8,,8.0
140.0,PSAM,8,,8.0
145.0,PSAM,8,,8.0
150.0,PSAM,8,,8.0
155.0,PSAM,8,,8.0
160.0,PSAM,8,,8.0
165.0,PSAM,8,,8.0
170.0,PSAM,8,,7.0
175.0,PSAM,8,,7.0
180.0,PSAM,8,,7.0
185.0,PSAM,8,,6.0
190.0,PSAM,8,,6.0
195.0,PSAM,8,,6.0
200.0,PSAM,8,,6.0
205.0,PSAM,8,,5.0
210.0,PSAM,8,,5.0
215.0,PSAM,8,,4.0
220.0,PSAM,8,,4.0
225.0,PSAM,8,,1.0
230.0,PSAM,8,,1.0
235.0,PSAM,8,,1.0
10.0,PSAM,9,,2.0
15.0,PSAM,9,,3.0
20.0,PSAM,9,,6.0
25.0,PSAM,9,,8.0
30.0,PSAM,9,,8.0
35.0,PSAM,9,,8.0
40.0,PSAM,9,,9.0
45.0,PSAM,9,,9.0
50.0,PSAM,9,,9.0
55.0,PSAM,9,,9.0
60.0,PSAM,9,,9.0
65.0,PSAM,9,,9.0
70.0,PSAM,9,,9.0
75.0,PSAM,9,,7.0
80.0,PSAM,9,,7.0
85.0,PSAM,9,,7.0
90.0,PSAM,9,,6.0
95.0,PSAM,9,,5.0
100.0,PSAM,9,,5.0
105.0,PSAM,9,,4.0
110.0,PSAM,9,,4.0
115.0,PSAM,9,,4.0
120.0,PSAM,9,,4.0
125.0,PSAM,9,,4.0
130.0,PSAM,9,,4.0
135.0,PSAM,9,,3.0
140.0,PSAM,9,,3.0
145.0,PSAM,9,,3.0
150.0,PSAM,9,,3.0
155.0,PSAM,9,,3.0
160.0,PSAM,9,,3.0
165.0,PSAM,9,,3.0
170.0,PSAM,9,,3.0
175.0,PSAM,9,,3.0
180.0,PSAM,9,,3.0
185.0,PSAM,9,,3.0
190.0,PSAM,9,,3.0
195.0,PSAM,9,,3.0
200.0,PSAM,9,,3.0
205.0,PSAM,9,,3.0
210.0,PSAM,9,,3.0
215.0,PSAM,9,,2.0
220.0,PSAM,9,,2.0
225.0,PSAM,9,,1.0
230.0,PSAM,9,,1.0
235.0,PSAM,9,,1.0
240.0,PSAM,9,,1.0
245.0,PSAM,9,,1.0
250.0,PSAM,9,,1.0
255.0,PSAM,9,,1.0
260.0,PSAM,9,,1.0
265.0,PSAM,9,,1.0
270.0,PSAM,9,,1.0
275.0,PSAM,9,,1.0
280.0,PSAM,9,,1.0
285.0,PSAM,9,,1.0
15.0,PSAM,10,,3.0
20.0,PSAM,10,,4.0
25.0,PSAM,10,,5.0
30.0,PSAM,10,,6.0
35.0,PSAM,10,,6.0
40.0,PSAM,10,,6.0
45.0,PSAM,10,,6.0
50.0,PSAM,10,,6.0
55.0,PSAM,10,,6.0
60.0,PSAM,10,,6.0
65.0,PSAM,10,,6.0
70.0,PSAM,10,,7.0
75.0,PSAM,10,,7.0
80.0,PSAM,10,,7.0
85.0,PSAM,10,,8.0
90.0,PSAM,10,,6.0
95.0,PSAM,10,,6.0
100.0,PSAM,10,,6.0
105.0,PSAM,10,,6.0
110.0,PSAM,10,,6.0
115.0,PSAM,10,,6.0
120.0,PSAM,10,,6.0
125.0,PSAM,10,,6.0
130.0,PSAM,10,,6.0
135.0,PSAM,10,,6.0
140.0,PSAM,10,,5.0
145.0,PSAM,10,,5.0
150.0,PSAM,10,,5.0
155.0,PSAM,10,,5.0
160.0,PSAM,10,,4.0
165.0,PSAM,10,,4.0
170.0,PSAM,10,,4.0
175.0,PSAM,10,,3.0
180.0,PSAM,10,,4.0
185.0,PSAM,10,,4.0
190.0,PSAM,10,,4.0
195.0,PSAM,10,,3.0
200.0,PSAM,10,,3.0
205.0,PSAM,10,,3.0
210.0,PSAM,10,,3.0
215.0,PSAM,10,,3.0
220.0,PSAM,10,,3.0
225.0,PSAM,10,,3.0
230.0,PSAM,10,,3.0
235.0,PSAM,10,,3.0
240.0,PSAM,10,,3.0
245.0,PSAM,10,,2.0
250.0,PSAM,10,,2.0
255.0,PSAM,10,,2.0
260.0,PSAM,10,,2.0
265.0,PSAM,10,,2.0
270.0,PSAM,10,,2.0
275.0,PSAM,10,,2.0
280.0,PSAM,10,,2.0
285.0,PSAM,10,,2.0
290.0,PSAM,10,,2.0
295.0,PSAM,10,,2.0
300.0,PSAM,10,,2.0
305.0,PSAM,10,,2.0
310.0,PSAM,10,,2.0
315.0,PSAM,10,,2.0
320.0,PSAM,10,,2.0
325.0,PSAM,10,,2.0
330.0,PSAM,10,,2.0
335.0,PSAM,10,,2.0
340.0,PSAM,10,,2.0
345.0,PSAM,10,,2.0
350.0,PSAM,10,,2.0
355.0,PSAM,10,,2.0
360.0,PSAM,10,,1.0
365.0,PSAM,10,,1.0
370.0,PSAM,10,,1.0
375.0,PSAM,10,,3.0
10.0,PSAM/uPSEM,1,,1.0
15.0,PSAM/uPSEM,1,,4.0
20.0,PSAM/uPSEM,1,,6.0
25.0,PSAM/uPSEM,1,,6.0
30.0,PSAM/uPSEM,1,,7.0
35.0,PSAM/uPSEM,1,,7.0
40.0,PSAM/uPSEM,1,,7.0
45.0,PSAM/uPSEM,1,,7.0
50.0,PSAM/uPSEM,1,,7.0
55.0,PSAM/uPSEM,1,,7.0
60.0,PSAM/uPSEM,1,,7.0
65.0,PSAM/uPSEM,1,,6.0
70.0,PSAM/uPSEM,1,,6.0
75.0,PSAM/uPSEM,1,,6.0
80.0,PSAM/uPSEM,1,,6.0
85.0,PSAM/uPSEM,1,,6.0
90.0,PSAM/uPSEM,1,,6.0
95.0,PSAM/uPSEM,1,,5.0
100.0,PSAM/uPSEM,1,,5.0
105.0,PSAM/uPSEM,1,,5.0
110.0,PSAM/uPSEM,1,,4.0
115.0,PSAM/uPSEM,1,,4.0
120.0,PSAM/uPSEM,1,,4.0
125.0,PSAM/uPSEM,1,,4.0
130.0,PSAM/uPSEM,1,,4.0
135.0,PSAM/uPSEM,1,,4.0
140.0,PSAM/uPSEM,1,,4.0
145.0,PSAM/uPSEM,1,,5.0
150.0,PSAM/uPSEM,1,,5.0
155.0,PSAM/uPSEM,1,,5.0
160.0,PSAM/uPSEM,1,,5.0
165.0,PSAM/uPSEM,1,,5.0
170.0,PSAM/uPSEM,1,,5.0
175.0,PSAM/uPSEM,1,,5.0
180.0,PSAM/uPSEM,1,,5.0
185.0,PSAM/uPSEM,1,,5.0
190.0,PSAM/uPSEM,1,,5.0
195.0,PSAM/uPSEM,1,,5.0
200.0,PSAM/uPSEM,1,,5.0
205.0,PSAM/uPSEM,1,,5.0
210.0,PSAM/uPSEM,1,,5.0
215.0,PSAM/uPSEM,1,,5.0
220.0,PSAM/uPSEM,1,,4.0
225.0,PSAM/uPSEM,1,,2.0
230.0,PSAM/uPSEM,1,,2.0
235.0,PSAM/uPSEM,1,,1.0
240.0,PSAM/uPSEM,1,,1.0
245.0,PSAM/uPSEM,1,,1.0
250.0,PSAM/uPSEM,1,,1.0
255.0,PSAM/uPSEM,1,,1.0
260.0,PSAM/uPSEM,1,,1.0
10.0,PSAM/uPSEM,2,,3.0
15.0,PSAM/uPSEM,2,,8.0
20.0,PSAM/uPSEM,2,,10.0
25.0,PSAM/uPSEM,2,,12.0
30.0,PSAM/uPSEM,2,,12.0
35.0,PSAM/uPSEM,2,,13.0
40.0,PSAM/uPSEM,2,,13.0
45.0,PSAM/uPSEM,2,,14.0
50.0,PSAM/uPSEM,2,,16.0
55.0,PSAM/uPSEM,2,,15.0
60.0,PSAM/uPSEM,2,,14.0
65.0,PSAM/uPSEM,2,,14.0
70.0,PSAM/uPSEM,2,,14.0
75.0,PSAM/uPSEM,2,,12.0
80.0,PSAM/uPSEM,2,,13.0
85.0,PSAM/uPSEM,2,,13.0
90.0,PSAM/uPSEM,2,,12.0
95.0,PSAM/uPSEM,2,,12.0
100.0,PSAM/uPSEM,2,,12.0
105.0,PSAM/uPSEM,2,,10.0
110.0,PSAM/uPSEM,2,,9.0
115.0,PSAM/uPSEM,2,,9.0
120.0,PSAM/uPSEM,2,,9.0
125.0,PSAM/uPSEM,2,,8.0
130.0,PSAM/uPSEM,2,,7.0
135.0,PSAM/uPSEM,2,,7.0
140.0,PSAM/uPSEM,2,,7.0
145.0,PSAM/uPSEM,2,,7.0
150.0,PSAM/uPSEM,2,,6.0
155.0,PSAM/uPSEM,2,,6.0
160.0,PSAM/uPSEM,2,,5.0
165.0,PSAM/uPSEM,2,,5.0
170.0,PSAM/uPSEM,2,,5.0
175.0,PSAM/uPSEM,2,,5.0
180.0,PSAM/uPSEM,2,,4.0
185.0,PSAM/uPSEM,2,,4.0
190.0,PSAM/uPSEM,2,,4.0
195.0,PSAM/uPSEM,2,,3.0
200.0,PSAM/uPSEM,2,,3.0
205.0,PSAM/uPSEM,2,,3.0
210.0,PSAM/uPSEM,2,,2.0
215.0,PSAM/uPSEM,2,,2.0
220.0,PSAM/uPSEM,2,,2.0
225.0,PSAM/uPSEM,2,,2.0
230.0,PSAM/uPSEM,2,,2.0
235.0,PSAM/uPSEM,2,,2.0
240.0,PSAM/uPSEM,2,,2.0
245.0,PSAM/uPSEM,2,,1.0
250.0,PSAM/uPSEM,2,,1.0
255.0,PSAM/uPSEM,2,,1.0
260.0,PSAM/uPSEM,2,,1.0
265.0,PSAM/uPSEM,2,,1.0
270.0,PSAM/uPSEM,2,,1.0
275.0,PSAM/uPSEM,2,,1.0
280.0,PSAM/uPSEM,2,,1.0
285.0,PSAM/uPSEM,2,,1.0
290.0,PSAM/uPSEM,2,,1.0
295.0,PSAM/uPSEM,2,,1.0
300.0,PSAM/uPSEM,2,,1.0
305.0,PSAM/uPSEM,2,,1.0
15.0,PSAM/uPSEM,3,,2.0
20.0,PSAM/uPSEM,3,,5.0
25.0,PSAM/uPSEM,3,,5.0
30.0,PSAM/uPSEM,3,,6.0
35.0,PSAM/uPSEM,3,,6.0
40.0,PSAM/uPSEM,3,,6.0
45.0,PSAM/uPSEM,3,,6.0
50.0,PSAM/uPSEM,3,,6.0
55.0,PSAM/uPSEM,3,,6.0
60.0,PSAM/uPSEM,3,,6.0
65.0,PSAM/uPSEM,3,,6.0
70.0,PSAM/uPSEM,3,,6.0
75.0,PSAM/uPSEM,3,,6.0
80.0,PSAM/uPSEM,3,,5.0
85.0,PSAM/uPSEM,3,,5.0
90.0,PSAM/uPSEM,3,,5.0
95.0,PSAM/uPSEM,3,,5.0
100.0,PSAM/uPSEM,3,,5.0
105.0,PSAM/uPSEM,3,,5.0
110.0,PSAM/uPSEM,3,,5.0
115.0,PSAM/uPSEM,3,,5.0
120.0,PSAM/uPSEM,3,,5.0
125.0,PSAM/uPSEM,3,,5.0
130.0,PSAM/uPSEM,3,,5.0
135.0,PSAM/uPSEM,3,,5.0
140.0,PSAM/uPSEM,3,,5.0
145.0,PSAM/uPSEM,3,,5.0
150.0,PSAM/uPSEM,3,,5.0
155.0,PSAM/uPSEM,3,,5.0
160.0,PSAM/uPSEM,3,,5.0
165.0,PSAM/uPSEM,3,,5.0
170.0,PSAM/uPSEM,3,,5.0
175.0,PSAM/uPSEM,3,,4.0
180.0,PSAM/uPSEM,3,,3.0
185.0,PSAM/uPSEM,3,,2.0
190.0,PSAM/uPSEM,3,,2.0
195.0,PSAM/uPSEM,3,,2.0
200.0,PSAM/uPSEM,3,,2.0
205.0,PSAM/uPSEM,3,,1.0
210.0,PSAM/uPSEM,3,,1.0
215.0,PSAM/uPSEM,3,,1.0
220.0,PSAM/uPSEM,3,,1.0
225.0,PSAM/uPSEM,3,,1.0
230.0,PSAM/uPSEM,3,,1.0
235.0,PSAM/uPSEM,3,,1.0
240.0,PSAM/uPSEM,3,,1.0
245.0,PSAM/uPSEM,3,,1.0
10.0,PSAM/uPSEM,4,,1.0
15.0,PSAM/uPSEM,4,,4.0
20.0,PSAM/uPSEM,4,,8.0
25.0,PSAM/uPSEM,4,,10.0
30.0,PSAM/uPSEM,4,,10.0
35.0,PSAM/uPSEM,4,,10.0
40.0,PSAM/uPSEM,4,,10.0
45.0,PSAM/uPSEM,4,,9.0
50.0,PSAM/uPSEM,4,,9.0
55.0,PSAM/uPSEM,4,,9.0
60.0,PSAM/uPSEM,4,,8.0
65.0,PSAM/uPSEM,4,,6.0
70.0,PSAM/uPSEM,4,,6.0
75.0,PSAM/uPSEM,4,,4.0
80.0,PSAM/uPSEM,4,,4.0
85.0,PSAM/uPSEM,4,,4.0
90.0,PSAM/uPSEM,4,,4.0
95.0,PSAM/uPSEM,4,,3.0
100.0,PSAM/uPSEM,4,,3.0
105.0,PSAM/uPSEM,4,,3.0
110.0,PSAM/uPSEM,4,,3.0
115.0,PSAM/uPSEM,4,,3.0
120.0,PSAM/uPSEM,4,,3.0
125.0,PSAM/uPSEM,4,,3.0
130.0,PSAM/uPSEM,4,,3.0
135.0,PSAM/uPSEM,4,,3.0
140.0,PSAM/uPSEM,4,,3.0
145.0,PSAM/uPSEM,4,,3.0
150.0,PSAM/uPSEM,4,,3.0
155.0,PSAM/uPSEM,4,,3.0
160.0,PSAM/uPSEM,4,,3.0
165.0,PSAM/uPSEM,4,,2.0
170.0,PSAM/uPSEM,4,,2.0
175.0,PSAM/uPSEM,4,,2.0
180.0,PSAM/uPSEM,4,,2.0
185.0,PSAM/uPSEM,4,,2.0
190.0,PSAM/uPSEM,4,,2.0
195.0,PSAM/uPSEM,4,,2.0
200.0,PSAM/uPSEM,4,,2.0
205.0,PSAM/uPSEM,4,,2.0
210.0,PSAM/uPSEM,4,,2.0
215.0,PSAM/uPSEM,4,,8.0
220.0,PSAM/uPSEM,4,,2.0
225.0,PSAM/uPSEM,4,,2.0
230.0,PSAM/uPSEM,4,,2.0
235.0,PSAM/uPSEM,4,,2.0
240.0,PSAM/uPSEM,4,,2.0
15.0,PSAM/uPSEM,5,,6.0
20.0,PSAM/uPSEM,5,,9.0
25.0,PSAM/uPSEM,5,,9.0
30.0,PSAM/uPSEM,5,,9.0
35.0,PSAM/uPSEM,5,,8.0
40.0,PSAM/uPSEM,5,,8.0
45.0,PSAM/uPSEM,5,,8.0
50.0,PSAM/uPSEM,5,,8.0
55.0,PSAM/uPSEM,5,,8.0
60.0,PSAM/uPSEM,5,,8.0
65.0,PSAM/uPSEM,5,,9.0
70.0,PSAM/uPSEM,5,,8.0
75.0,PSAM/uPSEM,5,,8.0
80.0,PSAM/uPSEM,5,,7.0
85.0,PSAM/uPSEM,5,,7.0
90.0,PSAM/uPSEM,5,,7.0
95.0,PSAM/uPSEM,5,,7.0
100.0,PSAM/uPSEM,5,,8.0
105.0,PSAM/uPSEM,5,,8.0
110.0,PSAM/uPSEM,5,,6.0
115.0,PSAM/uPSEM,5,,5.0
120.0,PSAM/uPSEM,5,,5.0
125.0,PSAM/uPSEM,5,,5.0
130.0,PSAM/uPSEM,5,,5.0
135.0,PSAM/uPSEM,5,,4.0
140.0,PSAM/uPSEM,5,,2.0
145.0,PSAM/uPSEM,5,,2.0
150.0,PSAM/uPSEM,5,,2.0
155.0,PSAM/uPSEM,5,,2.0
160.0,PSAM/uPSEM,5,,2.0
165.0,PSAM/uPSEM,5,,2.0
170.0,PSAM/uPSEM,5,,2.0
175.0,PSAM/uPSEM,5,,1.0
180.0,PSAM/uPSEM,5,,1.0
185.0,PSAM/uPSEM,5,,1.0
10.0,PSAM/uPSEM,6,,1.0
15.0,PSAM/uPSEM,6,,4.0
20.0,PSAM/uPSEM,6,,5.0
25.0,PSAM/uPSEM,6,,5.0
30.0,PSAM/uPSEM,6,,5.0
35.0,PSAM/uPSEM,6,,5.0
40.0,PSAM/uPSEM,6,,6.0
45.0,PSAM/uPSEM,6,,7.0
50.0,PSAM/uPSEM,6,,7.0
55.0,PSAM/uPSEM,6,,7.0
60.0,PSAM/uPSEM,6,,7.0
65.0,PSAM/uPSEM,6,,7.0
70.0,PSAM/uPSEM,6,,7.0
75.0,PSAM/uPSEM,6,,7.0
80.0,PSAM/uPSEM,6,,7.0
85.0,PSAM/uPSEM,6,,7.0
90.0,PSAM/uPSEM,6,,7.0
95.0,PSAM/uPSEM,6,,7.0
100.0,PSAM/uPSEM,6,,7.0
105.0,PSAM/uPSEM,6,,6.0
110.0,PSAM/uPSEM,6,,6.0
115.0,PSAM/uPSEM,6,,6.0
120.0,PSAM/uPSEM,6,,6.0
125.0,PSAM/uPSEM,6,,6.0
130.0,PSAM/uPSEM,6,,4.0
135.0,PSAM/uPSEM,6,,4.0
140.0,PSAM/uPSEM,6,,3.0
145.0,PSAM/uPSEM,6,,3.0
150.0,PSAM/uPSEM,6,,3.0
155.0,PSAM/uPSEM,6,,2.0
160.0,PSAM/uPSEM,6,,2.0
165.0,PSAM/uPSEM,6,,2.0
170.0,PSAM/uPSEM,6,,2.0
175.0,PSAM/uPSEM,6,,2.0
180.0,PSAM/uPSEM,6,,2.0
185.0,PSAM/uPSEM,6,,2.0
190.0,PSAM/uPSEM,6,,1.0
195.0,PSAM/uPSEM,6,,1.0
200.0,PSAM/uPSEM,6,,1.0
205.0,PSAM/uPSEM,6,,1.0
210.0,PSAM/uPSEM,6,,1.0
215.0,PSAM/uPSEM,6,,1.0
10.0,PSAM/uPSEM,7,,2.0
15.0,PSAM/uPSEM,7,,5.0
20.0,PSAM/uPSEM,7,,5.0
25.0,PSAM/uPSEM,7,,5.0
30.0,PSAM/uPSEM,7,,5.0
35.0,PSAM/uPSEM,7,,5.0
40.0,PSAM/uPSEM,7,,5.0
45.0,PSAM/uPSEM,7,,4.0
50.0,PSAM/uPSEM,7,,4.0
55.0,PSAM/uPSEM,7,,4.0
60.0,PSAM/uPSEM,7,,4.0
65.0,PSAM/uPSEM,7,,4.0
70.0,PSAM/uPSEM,7,,4.0
75.0,PSAM/uPSEM,7,,4.0
80.0,PSAM/uPSEM,7,,4.0
85.0,PSAM/uPSEM,7,,4.0
90.0,PSAM/uPSEM,7,,4.0
95.0,PSAM/uPSEM,7,,4.0
100.0,PSAM/uPSEM,7,,4.0
105.0,PSAM/uPSEM,7,,4.0
110.0,PSAM/uPSEM,7,,4.0
115.0,PSAM/uPSEM,7,,4.0
120.0,PSAM/uPSEM,7,,4.0
125.0,PSAM/uPSEM,7,,4.0
130.0,PSAM/uPSEM,7,,4.0
135.0,PSAM/uPSEM,7,,4.0
140.0,PSAM/uPSEM,7,,4.0
145.0,PSAM/uPSEM,7,,4.0
150.0,PSAM/uPSEM,7,,4.0
155.0,PSAM/uPSEM,7,,5.0
160.0,PSAM/uPSEM,7,,4.0
165.0,PSAM/uPSEM,7,,4.0
170.0,PSAM/uPSEM,7,,7.0
175.0,PSAM/uPSEM,7,,3.0
180.0,PSAM/uPSEM,7,,3.0
185.0,PSAM/uPSEM,7,,3.0
190.0,PSAM/uPSEM,7,,3.0
195.0,PSAM/uPSEM,7,,3.0
200.0,PSAM/uPSEM,7,,2.0
205.0,PSAM/uPSEM,7,,2.0
210.0,PSAM/uPSEM,7,,2.0
215.0,PSAM/uPSEM,7,,2.0
220.0,PSAM/uPSEM,7,,2.0
225.0,PSAM/uPSEM,7,,1.0
230.0,PSAM/uPSEM,7,,1.0
235.0,PSAM/uPSEM,7,,1.0
240.0,PSAM/uPSEM,7,,1.0
245.0,PSAM/uPSEM,7,,1.0
20.0,PSAM/uPSEM,8,,4.0
25.0,PSAM/uPSEM,8,,6.0
30.0,PSAM/uPSEM,8,,6.0
35.0,PSAM/uPSEM,8,,6.0
40.0,PSAM/uPSEM,8,,6.0
45.0,PSAM/uPSEM,8,,7.0
50.0,PSAM/uPSEM,8,,7.0
55.0,PSAM/uPSEM,8,,7.0
60.0,PSAM/uPSEM,8,,7.0
65.0,PSAM/uPSEM,8,,7.0
70.0,PSAM/uPSEM,8,,7.0
75.0,PSAM/uPSEM,8,,7.0
80.0,PSAM/uPSEM,8,,5.0
85.0,PSAM/uPSEM,8,,5.0
90.0,PSAM/uPSEM,8,,5.0
95.0,PSAM/uPSEM,8,,5.0
100.0,PSAM/uPSEM,8,,5.0
105.0,PSAM/uPSEM,8,,5.0
110.0,PSAM/uPSEM,8,,5.0
115.0,PSAM/uPSEM,8,,5.0
120.0,PSAM/uPSEM,8,,4.0
125.0,PSAM/uPSEM,8,,4.0
130.0,PSAM/uPSEM,8,,4.0
135.0,PSAM/uPSEM,8,,4.0
140.0,PSAM/uPSEM,8,,4.0
145.0,PSAM/uPSEM,8,,4.0
150.0,PSAM/uPSEM,8,,4.0
155.0,PSAM/uPSEM,8,,4.0
160.0,PSAM/uPSEM,8,,4.0
165.0,PSAM/uPSEM,8,,4.0
170.0,PSAM/uPSEM,8,,4.0
175.0,PSAM/uPSEM,8,,4.0
180.0,PSAM/uPSEM,8,,4.0
185.0,PSAM/uPSEM,8,,4.0
190.0,PSAM/uPSEM,8,,4.0
195.0,PSAM/uPSEM,8,,3.0
200.0,PSAM/uPSEM,8,,3.0
205.0,PSAM/uPSEM,8,,3.0
210.0,PSAM/uPSEM,8,,3.0
215.0,PSAM/uPSEM,8,,3.0
220.0,PSAM/uPSEM,8,,3.0
225.0,PSAM/uPSEM,8,,2.0
230.0,PSAM/uPSEM,8,,2.0
235.0,PSAM/uPSEM,8,,1.0
240.0,PSAM/uPSEM,8,,1.0
245.0,PSAM/uPSEM,8,,1.0
250.0,PSAM/uPSEM,8,,1.0
255.0,PSAM/uPSEM,8,,1.0
10.0,PSAM/uPSEM,9,,1.0
15.0,PSAM/uPSEM,9,,9.0
20.0,PSAM/uPSEM,9,,12.0
25.0,PSAM/uPSEM,9,,13.0
30.0,PSAM/uPSEM,9,,13.0
35.0,PSAM/uPSEM,9,,14.0
40.0,PSAM/uPSEM,9,,15.0
45.0,PSAM/uPSEM,9,,15.0
50.0,PSAM/uPSEM,9,,15.0
55.0,PSAM/uPSEM,9,,15.0
60.0,PSAM/uPSEM,9,,15.0
65.0,PSAM/uPSEM,9,,16.0
70.0,PSAM/uPSEM,9,,24.0
75.0,PSAM/uPSEM,9,,13.0
80.0,PSAM/uPSEM,9,,13.0
85.0,PSAM/uPSEM,9,,12.0
90.0,PSAM/uPSEM,9,,10.0
95.0,PSAM/uPSEM,9,,10.0
100.0,PSAM/uPSEM,9,,10.0
105.0,PSAM/uPSEM,9,,10.0
110.0,PSAM/uPSEM,9,,10.0
115.0,PSAM/uPSEM,9,,8.0
120.0,PSAM/uPSEM,9,,7.0
125.0,PSAM/uPSEM,9,,6.0
130.0,PSAM/uPSEM,9,,7.0
135.0,PSAM/uPSEM,9,,7.0
140.0,PSAM/uPSEM,9,,7.0
145.0,PSAM/uPSEM,9,,6.0
150.0,PSAM/uPSEM,9,,6.0
155.0,PSAM/uPSEM,9,,6.0
160.0,PSAM/uPSEM,9,,6.0
165.0,PSAM/uPSEM,9,,6.0
170.0,PSAM/uPSEM,9,,5.0
175.0,PSAM/uPSEM,9,,5.0
180.0,PSAM/uPSEM,9,,5.0
185.0,PSAM/uPSEM,9,,5.0
190.0,PSAM/uPSEM,9,,5.0
195.0,PSAM/uPSEM,9,,5.0
200.0,PSAM/uPSEM,9,,4.0
205.0,PSAM/uPSEM,9,,3.0
210.0,PSAM/uPSEM,9,,3.0
215.0,PSAM/uPSEM,9,,3.0
220.0,PSAM/uPSEM,9,,3.0
225.0,PSAM/uPSEM,9,,2.0
230.0,PSAM/uPSEM,9,,2.0
235.0,PSAM/uPSEM,9,,2.0
240.0,PSAM/uPSEM,9,,2.0
245.0,PSAM/uPSEM,9,,2.0
250.0,PSAM/uPSEM,9,,2.0
255.0,PSAM/uPSEM,9,,2.0
260.0,PSAM/uPSEM,9,,6.0
265.0,PSAM/uPSEM,9,,1.0
270.0,PSAM/uPSEM,9,,3.0
275.0,PSAM/uPSEM,9,,1.0
10.0,PSAM/uPSEM,10,,1.0
15.0,PSAM/uPSEM,10,,3.0
20.0,PSAM/uPSEM,10,,7.0
25.0,PSAM/uPSEM,10,,7.0
30.0,PSAM/uPSEM,10,,7.0
35.0,PSAM/uPSEM,10,,6.0
40.0,PSAM/uPSEM,10,,6.0
45.0,PSAM/uPSEM,10,,6.0
50.0,PSAM/uPSEM,10,,6.0
55.0,PSAM/uPSEM,10,,6.0
60.0,PSAM/uPSEM,10,,5.0
65.0,PSAM/uPSEM,10,,5.0
70.0,PSAM/uPSEM,10,,4.0
75.0,PSAM/uPSEM,10,,4.0
80.0,PSAM/uPSEM,10,,3.0
85.0,PSAM/uPSEM,10,,3.0
90.0,PSAM/uPSEM,10,,3.0
95.0,PSAM/uPSEM,10,,3.0
100.0,PSAM/uPSEM,10,,3.0
105.0,PSAM/uPSEM,10,,3.0
110.0,PSAM/uPSEM,10,,3.0
115.0,PSAM/uPSEM,10,,3.0
120.0,PSAM/uPSEM,10,,3.0
125.0,PSAM/uPSEM,10,,3.0
130.0,PSAM/uPSEM,10,,3.0
135.0,PSAM/uPSEM,10,,3.0
140.0,PSAM/uPSEM,10,,3.0
145.0,PSAM/uPSEM,10,,3.0
150.0,PSAM/uPSEM,10,,3.0
155.0,PSAM/uPSEM,10,,3.0
160.0,PSAM/uPSEM,10,,3.0
165.0,PSAM/uPSEM,10,,4.0
170.0,PSAM/uPSEM,10,,4.0
175.0,PSAM/uPSEM,10,,4.0
180.0,PSAM/uPSEM,10,,4.0
185.0,PSAM/uPSEM,10,,4.0
190.0,PSAM/uPSEM,10,,4.0
